,tmax,tmin,prcp,temp_id
2001-01-01,39.333333333333336,19.0,0.0,34
2001-01-02,41.0,19.0,0.0,34
2001-01-03,40.666666666666664,12.333333333333334,0.0,34
2001-01-04,48.666666666666664,15.666666666666666,0.0,34
2001-01-05,56.0,24.0,0.0,34
2001-01-06,56.0,27.0,0.0,34
2001-01-07,57.0,25.666666666666668,0.0,34
2001-01-08,52.0,37.666666666666664,0.5299999999999999,34
2001-01-09,45.333333333333336,29.0,0.03666666666666667,34
2001-01-10,57.666666666666664,22.0,0.0,34
2001-01-11,57.0,27.0,0.013333333333333334,34
2001-01-12,48.333333333333336,39.666666666666664,0.31,34
2001-01-13,57.0,37.333333333333336,0.0,34
2001-01-14,57.0,40.0,0.0,34
2001-01-15,67.33333333333333,41.666666666666664,0.0033333333333333335,34
2001-01-16,61.0,42.0,0.0,34
2001-01-17,55.0,45.0,0.006666666666666667,34
2001-01-18,55.333333333333336,47.333333333333336,0.14666666666666667,34
2001-01-19,67.33333333333333,48.666666666666664,0.5733333333333333,34
2001-01-20,62.0,35.666666666666664,0.7366666666666667,34
2001-01-21,49.0,27.333333333333332,0.0,34
2001-01-22,51.666666666666664,26.0,0.0,34
2001-01-23,56.666666666666664,32.333333333333336,0.0,34
2001-01-24,56.0,27.333333333333332,0.0,34
2001-01-25,47.0,35.333333333333336,0.0,34
2001-01-26,50.333333333333336,18.333333333333332,0.0,34
2001-01-27,64.33333333333333,34.666666666666664,0.0,34
2001-01-28,58.333333333333336,23.333333333333332,0.0,34
2001-01-29,66.33333333333333,29.0,0.0,34
2001-01-30,64.0,52.666666666666664,0.22999999999999998,34
2001-01-31,67.66666666666667,49.666666666666664,0.0,34
2001-02-01,58.333333333333336,43.333333333333336,0.0,34
2001-02-02,55.333333333333336,40.0,0.0,34
2001-02-03,50.333333333333336,26.0,0.0,34
2001-02-04,51.0,34.0,0.08,34
2001-02-05,61.0,33.0,0.0,34
2001-02-06,62.666666666666664,27.0,0.0,34
2001-02-07,69.33333333333333,32.0,0.0,34
2001-02-08,70.66666666666667,32.333333333333336,0.0,34
2001-02-09,72.66666666666667,39.333333333333336,0.0,34
2001-02-10,69.0,47.333333333333336,0.14333333333333334,34
2001-02-11,57.0,36.333333333333336,0.016666666666666666,34
2001-02-12,48.333333333333336,35.666666666666664,0.22333333333333336,34
2001-02-13,50.666666666666664,37.666666666666664,0.1366666666666667,34
2001-02-14,63.666666666666664,47.5,0.013333333333333334,34
2001-02-15,68.66666666666667,53.333333333333336,0.0,34
2001-02-16,72.66666666666667,51.333333333333336,0.08333333333333333,34
2001-02-17,65.66666666666667,46.0,0.35333333333333333,34
2001-02-18,52.333333333333336,30.333333333333332,0.0,34
2001-02-19,60.0,29.666666666666668,0.0,34
2001-02-20,67.0,35.666666666666664,0.0,34
2001-02-21,73.0,50.333333333333336,0.0,34
2001-02-22,53.5,37.333333333333336,0.7566666666666667,34
2001-02-23,62.333333333333336,35.333333333333336,0.37999999999999995,34
2001-02-24,65.66666666666667,33.0,0.0,34
2001-02-25,70.66666666666667,50.333333333333336,0.2833333333333333,34
2001-02-26,75.0,50.666666666666664,0.07666666666666667,34
2001-02-27,70.0,42.333333333333336,0.0,34
2001-02-28,66.0,50.666666666666664,0.0,34
2001-03-01,68.33333333333333,40.333333333333336,0.0,34
2001-03-02,75.33333333333333,47.0,0.02,34
2001-03-03,67.66666666666667,55.666666666666664,0.7533333333333333,34
2001-03-04,69.0,53.666666666666664,0.6999999999999998,34
2001-03-05,61.333333333333336,41.0,0.0033333333333333335,34
2001-03-06,51.666666666666664,33.333333333333336,0.0,34
2001-03-07,55.333333333333336,30.333333333333332,0.0,34
2001-03-08,62.0,26.0,0.0,34
2001-03-09,59.0,40.333333333333336,0.0,34
2001-03-10,58.0,31.0,0.0,34
2001-03-11,68.33333333333333,28.666666666666668,0.0,34
2001-03-12,66.33333333333333,46.333333333333336,0.35000000000000003,34
2001-03-13,73.66666666666667,56.666666666666664,0.35333333333333333,34
2001-03-14,73.66666666666667,43.666666666666664,0.0033333333333333335,34
2001-03-15,67.33333333333333,49.666666666666664,1.3366666666666667,34
2001-03-16,72.66666666666667,45.666666666666664,0.006666666666666667,34
2001-03-17,67.33333333333333,39.333333333333336,0.0,34
2001-03-18,60.333333333333336,43.333333333333336,0.0,34
2001-03-19,58.333333333333336,40.333333333333336,0.0,34
2001-03-20,52.333333333333336,38.666666666666664,1.0166666666666666,34
2001-03-21,53.666666666666664,41.333333333333336,0.3733333333333333,34
2001-03-22,68.0,42.0,0.0,34
2001-03-23,69.66666666666667,39.0,0.0,34
2001-03-24,74.33333333333333,37.0,0.0,34
2001-03-25,64.66666666666667,44.333333333333336,0.08666666666666667,34
2001-03-26,56.666666666666664,33.0,0.0,34
2001-03-27,55.0,30.333333333333332,0.0,34
2001-03-28,58.666666666666664,27.666666666666668,0.0,34
2001-03-29,56.0,42.666666666666664,1.1433333333333333,34
2001-03-30,66.33333333333333,45.0,0.42,34
2001-03-31,71.66666666666667,48.666666666666664,0.0033333333333333335,34
2001-04-01,65.0,44.333333333333336,0.016666666666666666,34
2001-04-02,68.33333333333333,35.333333333333336,0.0,34
2001-04-03,62.0,46.0,0.09000000000000001,34
2001-04-04,69.0,51.0,0.10666666666666667,34
2001-04-05,65.66666666666667,50.333333333333336,0.0,34
2001-04-06,77.33333333333333,47.0,0.0,34
2001-04-07,85.66666666666667,60.333333333333336,0.0,34
2001-04-08,86.33333333333333,64.0,0.0,34
2001-04-09,88.66666666666667,61.0,0.0,34
